,expression,annotation,embedding,similarity_0,similarity_1,similarity_2,similarity_3,similarity_4,similarity_5,similarity_6,similarity_7,similarity_8,similarity_9,similarity_10,similarity_11,similarity_12,similarity_13,similarity_14,similarity_15,similarity_16,similarity_17,similarity_18,similarity_19,similarity_20,similarity_21,similarity_22,similarity_23,similarity_24,similarity_25,similarity_26,similarity_27,similarity_28,similarity_29,similarity_30,similarity_31,similarity_32,similarity_33,similarity_34,similarity_35,similarity_36,similarity_37,similarity_38,similarity_39,similarity_40,similarity_41,similarity_42,similarity_43,similarity_44,similarity_45,similarity_46,similarity_47,similarity_48,similarity_49,similarity_50,similarity_51,similarity_52,similarity_53,similarity_54,similarity_55,similarity_56,similarity_57,similarity_58,similarity_59,similarity_60,similarity_61,similarity_62,similarity_63,similarity_64,similarity_65,similarity_66,similarity_67,similarity_68,similarity_69,similarity_70,similarity_71,similarity_72,similarity_73,similarity_74,similarity_75,similarity_76,similarity_77,similarity_78,similarity_79,similarity_80,similarity_81,similarity_82,similarity_83,similarity_84,similarity_85,similarity_86,similarity_87,similarity_88,similarity_89,similarity_90,similarity_91,similarity_92,similarity_93,similarity_94,similarity_95,similarity_96,similarity_97,similarity_98
75,帮我看看这幅画可以怎么润色,"情境感知,个性化知识理解,语义揣测,信息获取,信息处理,信息存储与提取,专业,生成,智能","[ 0.00397392  0.00835026  0.01169708 ...  0.0068613   0.00139423
 -0.01539936]",0.7473784210553168,0.7359248473388132,0.747039599632643,0.7686068496934857,0.7527158647094855,0.7150824414735211,0.7193326017890833,0.7338047232866749,0.7569511132766048,0.7419973270422745,0.7724931284658607,0.7847734357832742,0.7196161834386082,0.7530661860606165,0.7583835128098712,0.725232504894248,0.7410152123227036,0.7405191626490081,0.7494704911081188,0.763177708128049,0.8329145753216414,0.8184949233890133,0.7251886817494057,0.7676572096385363,0.7740560691595277,0.742282670033058,0.7690229615992891,0.7495962616854444,0.7307961161326683,0.7341289018687972,0.7336174728671028,0.7807360439725335,0.7660366870297615,0.7519290743789583,0.7441709369678458,0.741744409765284,0.8090682707804899,0.756515145419453,0.7579022870483118,0.7537464526605134,0.751927200880963,0.744375075187665,0.7669010438752472,0.7382320727868303,0.7491843399423694,0.7664239886162999,0.7123173043544958,0.7649379507244859,0.7339392972209735,0.7920425305807743,0.7542352027689826,0.8047320840843314,0.786415818506518,0.768247710565911,0.7629569949050654,0.7449747153815052,0.7962248820406725,0.7564517686266132,0.7575578120921364,0.7781685394120759,0.7455631196215877,0.7590367237948007,0.7830347278629095,0.7465766069954818,0.7833637721346856,0.7648052347790724,0.7428781544237286,0.7855440994509681,0.7897466060476945,0.7565733162255714,0.749934285449473,0.7390516837084581,0.8287274815826342,0.7900819417543803,0.7989842006351665,1.0,0.8031111385024738,0.7437100398462989,0.7007671756250287,0.7249894600754189,0.7404666979396402,0.7485073248454844,0.753185507259976,0.714720583742609,0.730277441295504,0.7468015226617553,0.7428797483555118,0.7664239886162999,0.7479946489627366,0.7564491074449142,0.7574336400515355,0.7969365777813425,0.766014559830981,0.7400308856436477,0.7566117512354987,0.7693776132653622,0.7239783531770777,0.7795495476726046,0.7719852846987676
76,帮我查找并朗读一下这本书的书评,"定冠词指代理解,特定执行动作,特定语义功能,自主寻找,信息获取,信息运算,信息处理","[-2.04830542e-02 -7.44030904e-03 -1.15037838e-03 ...  8.69829499e-04
 -2.14441588e-05 -1.47029795e-02]",0.7767052542674361,0.770913259756836,0.7601932470641235,0.7640631660713817,0.7409342761085991,0.7289178902066827,0.789441719547609,0.7821253571027953,0.7447744767912375,0.778565725317401,0.7991455043592167,0.7831045307253115,0.7318580408997695,0.8045537804998819,0.8035737122449665,0.7714621270057551,0.7627166034930609,0.7566338055575679,0.8126896581594738,0.7808285577898546,0.8194356822525333,0.7682207370579318,0.7320347974934122,0.7609781343812815,0.7939574107574455,0.7666226596109948,0.8002826736130585,0.8091099217269069,0.7378998611439982,0.7672095492024341,0.7668596329899449,0.8396267875878248,0.7886033960159645,0.7765709311839751,0.7791523513896945,0.7973472815509666,0.7859803501299664,0.7919098778501898,0.767812881229439,0.7610653858012486,0.8234487076341067,0.7723273771615046,0.7753489900013962,0.758898005498252,0.7521624304050633,0.7650650986170426,0.7167804630692045,0.8242559833131714,0.7365676334136516,0.7784812943046567,0.7793064691350603,0.797807207285787,0.804281440184313,0.7762990940387727,0.7694792073982807,0.7667199395223339,0.8134279406922665,0.7538588633683616,0.8591670421912104,0.8086586659474617,0.7451680646008888,0.782663326858813,0.7964015867059697,0.7670791257473424,0.7914898879168619,0.7840155130282299,0.7893135556119183,0.7833330509093172,0.7742748348037187,0.8003494590622031,0.7854071622914947,0.786394229246185,0.748138715339391,0.7922659245749244,0.7747565678421731,0.8031111385024738,1.0000000000000002,0.8121532635721103,0.7150781240871098,0.7323218479233969,0.7692718391016059,0.7586223083732082,0.7740074363040041,0.7299966930055011,0.7943373707609848,0.7571076889301175,0.7745912585285972,0.7650650986170426,0.7708470562653706,0.7819634923156072,0.7780987539478035,0.7843891879542385,0.7695959198947075,0.7471791508790209,0.7649916230576849,0.7843967704284782,0.7403970575821447,0.7834728237013252,0.7752575024004017
77,【使用微信读书时】翻到下一页,"特定执行动作,特定应用功能,特定应用","[-0.01443008 -0.00432835  0.00040589 ... -0.00321834  0.01418642
 -0.00629455]",0.7813745062284129,0.7889986824035634,0.8383416023001969,0.8027017285297182,0.7977448826348679,0.7859423742766357,0.7700759702663119,0.7954131134182896,0.7913115198771854,0.7828605420318955,0.7499768762372777,0.7795055484089614,0.787670195363054,0.7556417914358545,0.7754353182534324,0.7561037797616452,0.8065737807708812,0.755874580340605,0.7507367737803351,0.7551094112670267,0.8083655604120653,0.7939660269488477,0.7373612783763331,0.7640513415054674,0.7716138584871354,0.7427096847813376,0.7603658871024673,0.7935309392247272,0.720804962715388,0.773765381063087,0.7370306356497612,0.7735979957537585,0.755118968887012,0.7542031432788826,0.7464358873521985,0.7621601027850587,0.7530279553108978,0.7800212612915532,0.7573338146192184,0.7885699909281784,0.8241592388216521,0.7381557223393133,0.7902053118645858,0.8062421510991972,0.8033249328426133,0.7898078845085276,0.7641764465183453,0.7863931641057134,0.7471485920549834,0.7926526431259572,0.7516133091336502,0.7386063790931064,0.8216574619852183,0.8032635429094864,0.752884955138447,0.747332152983442,0.7637040698042785,0.7401006034577743,0.7991608792522685,0.7607948399637342,0.7506272339424828,0.7586629965698615,0.7594635916866341,0.7342167507510053,0.7601774010764104,0.7764246739746665,0.739093718356829,0.7733575394127803,0.751108736052143,0.767429496724113,0.7615810873813073,0.7567953377308658,0.7568133100897514,0.7524650896905767,0.7454805724414062,0.7437100398462989,0.8121532635721103,1.0,0.7683009785254385,0.7691025372843989,0.7698468426655074,0.7810108598220309,0.7838755284074838,0.7549717816967577,0.8355405997424983,0.7907282294798578,0.7964426177409539,0.7898078845085276,0.7901139338848474,0.7888147370467403,0.7403567317046896,0.7311123958617315,0.7649139759111511,0.7381484175590162,0.7668844474539772,0.7826680000750421,0.7537781513458921,0.8144950905040025,0.7719787895910811
78,关闭手机所有后台软件,"倒装语序理解,特殊语序理解,句子成分缺失理解,口语化表达理解,构建循环,特定执行动作,可靠执行,特定语义功能","[-0.00725853  0.0021244   0.00194488 ...  0.00913828  0.02083922
  0.00143446]",0.7558324093317695,0.7539159032210826,0.8118577965869116,0.820908372950139,0.7691431115175237,0.8146690416732555,0.7356375437657356,0.7464291485563649,0.8089015543042112,0.727899407770501,0.7216354014859605,0.7448113412401222,0.80699052874358,0.7408208119247451,0.7337001919658522,0.7419073127878149,0.7666062728940826,0.7228743093929161,0.7426424497427521,0.7221057577534911,0.7442519590032896,0.7431514499909184,0.7098182875521766,0.7282750484762266,0.7574149361557697,0.720951177249631,0.7315319658644863,0.7385682392365418,0.7121940081611073,0.7572215605414028,0.724938445235151,0.7322837710886491,0.7347546929317885,0.7300630827196449,0.7495794662820865,0.7623476505426423,0.7532417983534441,0.7406631832036749,0.7243097076006868,0.7918784610173618,0.7591120653356531,0.7285195620696778,0.790342376723742,0.7735124320966434,0.7954693912169405,0.7764001635057526,0.8039696991812505,0.7390278289952242,0.7152443918664422,0.7782696858996012,0.7464855133026854,0.719501830437201,0.7664090368504495,0.7504822245886225,0.725926074660814,0.7435043725215112,0.7186044386161707,0.7093941948001016,0.7159666605905721,0.7224201940263297,0.7522291966648014,0.7055047083742929,0.733222682019697,0.7126952262097359,0.7590268924333242,0.7576385206352915,0.7073865397130688,0.7139358835542846,0.7403122320583003,0.7184429476693863,0.7261935476646326,0.740869679154568,0.7128130250682015,0.7650897867091238,0.7402710547029758,0.7007671756250287,0.7150781240871098,0.7683009785254385,1.0,0.8018442647063128,0.747868360662903,0.770924158302412,0.7869154566960037,0.8142876305111817,0.806247786952082,0.8031929562026061,0.7711723419399499,0.7764001635057526,0.7392154608983468,0.7341048076024257,0.7323785933965008,0.7052515742412476,0.7498311109529507,0.7327864749765063,0.8177433005427754,0.7904169721832716,0.7931178391582022,0.7702595953477285,0.753958360053473
79,打开keep软件记录运动时长,"特定应用功能,特定语义功能,信息处理,信息存储与提取","[-0.00623442 -0.00246029  0.00697953 ...  0.01166974  0.01573724
 -0.0128576 ]",0.7781404384872745,0.7436450052502308,0.806134636849847,0.8283279036468107,0.7583411473770386,0.8083850088637007,0.7740991451234436,0.7598032805986292,0.8165287822203965,0.7487226751609775,0.7482923525956843,0.7486691755866611,0.7997105740746148,0.7414584150973931,0.7524787839979898,0.7716846696889935,0.7791770573873761,0.7099788038404735,0.7193435281471523,0.7461100898182105,0.755524277836024,0.7459174846481111,0.7257826955099415,0.7236338800344443,0.7700766552454741,0.7490318484605164,0.7591339969769084,0.7331117407516324,0.7480123865199338,0.7565238438227173,0.7306720733572543,0.7700416784784145,0.7492068926983609,0.718916427208903,0.7408185070841713,0.7389336626478179,0.7519994116875272,0.7347391501841672,0.7564875466683174,0.8128348725306432,0.7622257987278359,0.7392904002522306,0.8037444406657239,0.8168250094153429,0.7977352643922025,0.7772034180338235,0.7694077442496108,0.7481413279527714,0.7429374930625735,0.7726335891529176,0.7297449318664161,0.7248106659095932,0.7585382755643607,0.7575978701217,0.7386522617333874,0.8001465020847851,0.7388476823187675,0.743115101646261,0.7336238075678514,0.7388487867152451,0.7412636439946404,0.7394480516309409,0.728529366818325,0.7112673242140217,0.7716218812544967,0.7571760365310386,0.7090137114030827,0.740089501932818,0.7505055922040469,0.7355947660914623,0.7337146770042885,0.7375537622916051,0.7298633707662167,0.7500228188335751,0.7321990787003307,0.7249894600754189,0.7323218479233969,0.7691025372843989,0.8018442647063128,1.0000000000000002,0.8118573369882554,0.8403689672223231,0.7974951232863458,0.7407155500588274,0.8022731970103893,0.7935074367033595,0.7736689299180831,0.7772034180338235,0.7347636876941198,0.7355916585893963,0.817627377009768,0.7677422961363002,0.8127172755261771,0.7522594133351069,0.7919870853147972,0.8029191962928576,0.7406952014324621,0.7639144022442323,0.7530823760826632
80,查找附近跑步线路和天气、路况,"不完整方法理解,情境感知,特定应用功能,特定语义功能,自主寻找,信息获取,信息运算,条件判断,信息分析,信息处理,信息存储与提取","[-0.01039977  0.00669306 -0.01283361 ... -0.00079117 -0.01244895
 -0.02142898]",0.8691436303184091,0.7946979655235772,0.7784989943321114,0.7965936199918511,0.7611297304788888,0.7674850911542893,0.8025124827176222,0.770946482502221,0.7852766047029065,0.7856039309322275,0.8273748867056097,0.7815627128139603,0.7695658465165359,0.7680815633064997,0.7693448070623986,0.7702338465679464,0.7795614674983936,0.7364319158126732,0.7692281254193299,0.794563679115815,0.7617444212317204,0.7535934054359007,0.7120604693286825,0.7370436079648578,0.8625815652064959,0.79749785259299,0.7538728574825522,0.778500995759278,0.7611546384831497,0.7614053007808232,0.7838937825540059,0.7776641254483931,0.7966922930823739,0.7349166833361223,0.8097172854096278,0.7817474441960776,0.7761072016557289,0.7502245946861328,0.7615093052905201,0.7848670457388147,0.7850625324816142,0.7839095259770057,0.7676258455389066,0.7980600479040292,0.7541299593977455,0.773862458377053,0.7410547418742729,0.7836692909023473,0.7211796548021834,0.7845644964822299,0.754975990613462,0.7619659815952615,0.7955023485422171,0.7520928267341602,0.7577639885602312,0.8240951044681063,0.7439600869436516,0.7264264308154371,0.7380389723261555,0.7528706896634342,0.7402612051229152,0.7285856493496411,0.7631673751547772,0.7452371955869124,0.7846624613168587,0.7452414680102523,0.7128520914974233,0.7382673715736856,0.7702369007144729,0.7344882936420476,0.7498831942609027,0.7753107603767387,0.7578246806647522,0.7654129336971304,0.7407201952133775,0.7404666979396402,0.7692718391016059,0.7698468426655074,0.747868360662903,0.8118573369882554,0.9999999999999998,0.8310608713688667,0.7624521444367149,0.7132113747593325,0.7708694776528124,0.7669685908737998,0.7593726772542573,0.773862458377053,0.76027232838298,0.7529983831314792,0.79680911055561,0.8239057091680265,0.893643695527467,0.8232838901556542,0.7407160054105115,0.7698476631535776,0.7272762577496394,0.7638919478237438,0.7818321242219843
81,提醒开始运动计划,"缺失限定语理解,特殊语序理解,句子成分缺失理解,口语化表达理解,特定执行动作,特定语义功能,信息存储与提取,通用","[-0.00447432 -0.02335909 -0.01342297 ...  0.01215626  0.00549245
 -0.03031915]",0.8136855021716287,0.8011635030837453,0.7924931896256764,0.8093376077153174,0.7691627461031036,0.7846547329634358,0.803898403751609,0.759552458042811,0.7858506908367968,0.7828497515609962,0.7847094197907203,0.7919650024526891,0.7936358794157653,0.763517342627805,0.7500759296036318,0.7583829811460268,0.7981936128381519,0.7709325069167783,0.7551263036465209,0.7975145834260365,0.7731784583657213,0.750721909276495,0.7488400182161828,0.7712890224474171,0.8431023387607741,0.8095212704784398,0.773529933000331,0.7686958787198396,0.7565532549729058,0.8130272677724805,0.7915682721377312,0.7986281154332222,0.8242113950997398,0.7521257269735702,0.7964228610933066,0.780901837479946,0.7693699536866376,0.7703025317005399,0.795564092844307,0.8465534802810915,0.7810465076271661,0.7593554244157219,0.785757336867906,0.7687018377358216,0.7897281743593414,0.7855303594529301,0.754811115323878,0.7842371060876226,0.7379963781678324,0.7828246635809221,0.7873184779694826,0.7522594401899201,0.7908792536622608,0.8079732309606938,0.8304272220608888,0.8353314457126609,0.7688349347506901,0.7623935377875476,0.7755617225650524,0.764404021242889,0.7666100986362577,0.7541809645879529,0.7724906449217173,0.755784578480768,0.8674513582669887,0.7733269538842131,0.7279383440820022,0.7549589777294802,0.7862048273340907,0.759090991862739,0.7674119066717617,0.7428809347795505,0.7644835376736694,0.7861611836817101,0.7708030933936167,0.7485073248454844,0.7586223083732082,0.7810108598220309,0.770924158302412,0.8403689672223231,0.8310608713688667,1.0000000000000002,0.7943827804911464,0.7542851567857225,0.7975964914327023,0.7845738175933863,0.80015191284597,0.7855303594529301,0.753883046059242,0.7701373703774596,0.8711100705191652,0.8321087083816495,0.894928064264872,0.7719019520651325,0.7871984133299811,0.8001121298856906,0.7613795123899607,0.8271605736248446,0.8140939630175615
82,打开王者,"别名理解,特定执行动作,特定应用,特定语义功能","[ 0.00320852 -0.02946876 -0.02067635 ... -0.00217329  0.02043526
  0.00346024]",0.776932758892639,0.7745939047689783,0.8559735640798466,0.8807952995247301,0.7722047751790286,0.8112491961751144,0.7769659022200208,0.7632563411969635,0.8351408529731076,0.7456051376076026,0.7645042345007719,0.7814577149727263,0.8043075440851437,0.7686012305442312,0.7558533581434917,0.8019672839787916,0.8562872059071875,0.776315804325921,0.7498764069492501,0.7741116378029462,0.7899371710747586,0.7802436398250139,0.7288821362654649,0.8038476136157339,0.7714009536843234,0.7466399467020288,0.766141171899052,0.7628442119305671,0.7520835504793999,0.7770952472267391,0.7437765014305198,0.7627967730230608,0.7868600945110182,0.7722105513447103,0.7542083237386844,0.7568934683285765,0.7770133984300166,0.766726420228683,0.7529035748976979,0.8125121288490669,0.7856852453753752,0.7798966813101329,0.837395099802733,0.8207212066484288,0.8317033232310866,0.8045204169368836,0.757874655882723,0.7866421139680567,0.7319971230666842,0.7664958887845804,0.7816187532143198,0.7650023459082013,0.7819196790934969,0.7618338399386416,0.7648585507090653,0.7511846077527402,0.7601077604179117,0.758148427591074,0.7555621102088202,0.7523926089634984,0.7926868679774576,0.7289081524013534,0.7614679394144762,0.7437891676115685,0.7745673959791778,0.7970962793937436,0.7475871875324258,0.7626515737301015,0.7542686968514581,0.7455856582325422,0.7304928485233102,0.7542800251352902,0.7437807836024812,0.7684952671441485,0.7665648876742884,0.753185507259976,0.7740074363040041,0.7838755284074838,0.7869154566960037,0.7974951232863458,0.7624521444367149,0.7943827804911464,1.0,0.9005666222708624,0.8262296488254942,0.8629026988362075,0.7974799571234982,0.8045204169368836,0.7528309796301956,0.7723951420673828,0.7483659818094857,0.7521393173020514,0.7756482205584988,0.750513300004469,0.7902634261862402,0.9543508371356851,0.8535231529858915,0.7941055706560447,0.7778508373833065
83,关闭王者,"别名理解,模糊指代理解,模糊表达理解,特定执行动作,特定应用,特定语义功能","[ 0.01025412 -0.01332964 -0.01129594 ...  0.00894114  0.0084559
  0.00165283]",0.7308485818635179,0.7380628400106307,0.7810392144807806,0.798820736855896,0.7431387548591741,0.7863592872989541,0.7434864071605162,0.728020325579831,0.769132715751767,0.7079226681064107,0.7037165276394775,0.7355266375909212,0.7759242208438174,0.7375499108899383,0.7102828522574552,0.7522205070214022,0.8067562198938415,0.7436107034172602,0.7312515237832414,0.7282817042637875,0.7505942801209238,0.7216730365782559,0.6973394035953238,0.7854373345329936,0.7409019645945868,0.7173090964367347,0.7218920350108271,0.7161762354688302,0.7051318284672609,0.7461529538750991,0.7074008323792337,0.7229238099047278,0.7589429281290656,0.7493989166902338,0.744850452322026,0.7181286136784639,0.7398180284257301,0.760749040430174,0.7295637959065546,0.7611305083212667,0.745060855935942,0.7332969716925648,0.7637919954345394,0.7636284945739443,0.7793099197661006,0.7617307083014835,0.7637908742185642,0.7412081679267665,0.7022651875095179,0.7313446738101473,0.7307835227738847,0.7318526815567925,0.7388446803096728,0.7351367382157838,0.723531991514439,0.7148182927342787,0.7371022597720926,0.7195755401403608,0.7300878567170541,0.7381629575740223,0.7780961563660327,0.6993456177887762,0.737178641299478,0.7184432174951487,0.7436595270083646,0.7674740358799939,0.7080576829688956,0.72061736254016,0.7176171820867916,0.7085769485980493,0.7030753129066232,0.72851182977714,0.7010802504677115,0.7512990972252636,0.7282734709733194,0.714720583742609,0.7299966930055011,0.7549717816967577,0.8142876305111817,0.7407155500588274,0.7132113747593325,0.7542851567857225,0.9005666222708624,1.0000000000000002,0.7694305937462927,0.7850177803543186,0.7601971266374685,0.7617307083014835,0.7221715450672382,0.7480466355916056,0.7126665248397184,0.7064635408475202,0.7278747430892288,0.714280214754377,0.7815063408197898,0.8566572827095822,0.8828392348278116,0.7669594473672513,0.7360837359884893
84,开启有声书功能,"特定应用功能,特定应用,特定语义功能","[-0.00824207 -0.01336256  0.00172252 ... -0.00046935  0.00608914
 -0.00988501]",0.7672240382194419,0.769441542385927,0.8341986410241041,0.8405483050988354,0.7623857079767339,0.8100194545816743,0.7554923428778358,0.7739791849602186,0.8368735195284508,0.7490279369927466,0.7338601645527669,0.7623626832635964,0.8097265345335942,0.7413144025814734,0.7531341228936328,0.7750459652052544,0.7847791113944371,0.7505032496314481,0.7452539379045551,0.7400528200030198,0.763226767399704,0.7946973838675699,0.7385383293602703,0.7473307038649575,0.7706067030812422,0.7310398213037115,0.7600110822502926,0.7720874576049854,0.7418698360665352,0.7906676882983862,0.7351382063276172,0.7589583989733556,0.7559389264260129,0.7495444176379783,0.7391018779591907,0.7606863501290068,0.7627593003322004,0.7665925514379696,0.7509413658448123,0.8121463066234128,0.801172838163471,0.7416984550302483,0.8224274584563104,0.8012520343662476,0.8300142111174855,0.7958423217514826,0.7837920347667221,0.7818879678914638,0.7472103450157394,0.790591446172334,0.7609395429015567,0.7359815038071287,0.7846817230424566,0.764657819907063,0.7367648153265155,0.7731014130505653,0.7330368498986732,0.7377409230689624,0.7666403025486119,0.7353428174981113,0.7721880133159844,0.7322072197867053,0.7495983841660558,0.7309885653392322,0.763976503782945,0.7885922387200646,0.7254814544266326,0.7410821892893027,0.7828839945939412,0.7407266974581425,0.7319637747873277,0.7511177900598943,0.7365398766576589,0.7592265922747499,0.7287279888367486,0.730277441295504,0.7943373707609848,0.8355405997424983,0.806247786952082,0.8022731970103893,0.7708694776528124,0.7975964914327023,0.8262296488254942,0.7694305937462927,1.0000000000000002,0.8201321924037177,0.8092366068648752,0.7958423217514826,0.7453339078342093,0.7542245942912923,0.7578170153724084,0.7130379494415231,0.7712332763927608,0.7466740022550103,0.8312832584778322,0.8304845879062237,0.7743577248897322,0.7834340834217355,0.76770602136929
85,打开B站,"别名理解,特定执行动作,特定语义功能","[-0.0101817  -0.02518924  0.00199101 ... -0.00525125  0.00298477
  0.00083511]",0.7758308148716059,0.7874284688908887,0.8715422312745184,0.8671766122356076,0.7752956589506722,0.8284278617886155,0.7847952716625352,0.786112733820995,0.8321056416036708,0.7618195139929737,0.771100531151863,0.7676827872859635,0.8164364386965536,0.7803281843785758,0.7797126372738095,0.8067113079502919,0.8175639856206581,0.7413103650589218,0.7678610615595065,0.7565150192416229,0.8033040774447812,0.7800665409714129,0.7361544581796807,0.7574698349217843,0.7725995892514191,0.7443318373589962,0.7726671020220126,0.7795949830084662,0.7567010228444762,0.7815468808954114,0.7415089337624458,0.771096154379842,0.7640481592568467,0.7803706145367831,0.7557765210220064,0.7815505465939938,0.7733774616280761,0.7879503786496737,0.7653739466235432,0.8014494926045597,0.790575504709488,0.7675513463523106,0.8552708566539654,0.8372453871330218,0.8378226808411348,0.8139381143768804,0.8622958120351201,0.7799357717454873,0.7330112168220472,0.7650758692446008,0.7659227752042197,0.7615056236497252,0.7803408042865558,0.7640945324312144,0.750634779452908,0.7562867404027926,0.7493517073678364,0.7542370079993372,0.7434505900651847,0.7386716606464185,0.7817922240980226,0.7409854629854753,0.7327243420697394,0.7366725430052754,0.7761137169777194,0.7842985560943705,0.740694448547736,0.7528410859987931,0.7670294788492288,0.7370924269782093,0.7441694368336723,0.8061306481133532,0.7415038418693608,0.7771365671000752,0.7590462743590208,0.7468015226617553,0.7571076889301175,0.7907282294798578,0.8031929562026061,0.7935074367033595,0.7669685908737998,0.7845738175933863,0.8629026988362075,0.7850177803543186,0.8201321924037177,0.9999999999999999,0.79540053129183,0.8139381143768804,0.7499652429773236,0.7670307913266106,0.7528276695457854,0.7455571280734481,0.7748761968605785,0.7457898526865578,0.7806494804113944,0.8583595728108943,0.7720689571850072,0.7755372262414958,0.7749851410772364
86,播放知识视频,"特定应用,特定语义功能,信息获取,条件判断,信息处理","[-0.01786384 -0.01699968  0.02091541 ... -0.01208476 -0.00502969
  0.00122535]",0.7862553489686371,0.7757988385023757,0.7915971898904901,0.80701226814192,0.7816473871997737,0.8053745070420442,0.8027088392011155,0.7742116577768651,0.7936741099315073,0.7617294289709745,0.7666428546980032,0.7825034084790534,0.8058559424978831,0.7892670539140783,0.7756001596119416,0.759450412090461,0.7703383448634925,0.777830526989164,0.7918379849208587,0.7759540794373656,0.7794244253543282,0.7867656739486203,0.7175421795319759,0.7646454492181055,0.7897709082288421,0.7602220471020733,0.7900138275711049,0.8131865568339881,0.7742328383132984,0.7816071641503637,0.7552918524505714,0.8034782937422981,0.7732018992173656,0.7771359138477129,0.768123162227959,0.805763348517898,0.7740905821952484,0.77033377162561,0.7591729541308763,0.8165519613628831,0.8201355092699423,0.7668627225835992,0.8487158646330288,0.7854588058070613,0.8209813912061993,0.9003642912295805,0.7807646104987659,0.8025874965058573,0.7262072285850939,0.7802876195901765,0.7794881388997178,0.7620608338304125,0.7939062175400398,0.7806591186624549,0.7825137107999043,0.7800026088504111,0.7760029431359302,0.7708716056293651,0.77928967607437,0.7623160707823685,0.7877128065353821,0.7560364445235652,0.7649880595718352,0.7783327647275862,0.7734843919009231,0.8649352628596271,0.7754934171865363,0.7774563519347332,0.7845332187671541,0.7925377215041499,0.7780334287770122,0.810420211153162,0.7622380714107094,0.7709109761303852,0.7491020667159993,0.7428797483555118,0.7745912585285972,0.7964426177409539,0.7711723419399499,0.7736689299180831,0.7593726772542573,0.80015191284597,0.7974799571234982,0.7601971266374685,0.8092366068648752,0.79540053129183,0.9999999999999999,0.9003642912295805,0.7663965895333851,0.7748422055487355,0.7722279003149394,0.7529889512282216,0.7814039345024435,0.7619184461966454,0.8051691330723787,0.7988452529682594,0.7634814196457606,0.800749503052846,0.7997890392383529
87,播放搞笑视频,"特定应用,特定语义功能,信息获取,条件判断,偏好分析,信息处理","[-0.03934876 -0.02080843  0.011202   ... -0.0109119  -0.00119751
 -0.00790536]",0.7839329935339134,0.7686998683419846,0.7999010270081002,0.8272036872376322,0.8159461720548475,0.8163008164019013,0.7834819740313806,0.7845449105107964,0.8236014473625954,0.7502563978184039,0.7544388383917559,0.8088476666250674,0.8100278109986359,0.7794213444820577,0.7632514740970039,0.7716743895949617,0.792363175448903,0.7970740887545399,0.75674110109654,0.7728804386135698,0.8049668664544519,0.7999975139029315,0.7339991627004118,0.7690530195396272,0.7793058336120734,0.759544932726262,0.7801901257795024,0.779941784696573,0.7629668023510371,0.790834558394202,0.7449291026668338,0.7730917896194484,0.7697932472283251,0.7755725929231986,0.7661367422793702,0.7734613826235641,0.7871077531654952,0.7831022904359258,0.7545967594813163,0.8202456984683651,0.8152861163474071,0.7878005313188187,0.8954701339488742,0.7958364285894785,0.827389813124865,1.0,0.8034700610583007,0.8139796309942763,0.7226138517161641,0.7969421182164665,0.8127581792432738,0.7667580821823521,0.8130063728584696,0.7817520999273965,0.7766810341276388,0.791405386059428,0.7552152465559662,0.7517380931529956,0.7426964876518919,0.7577619153830958,0.8154163307682538,0.7275322640239836,0.756303748006181,0.7703035865365953,0.7705553954198002,0.8599937023145224,0.7427349464146763,0.7686340097140041,0.7915323366377847,0.743317775351748,0.7648451070898469,0.8156211066439486,0.7670309724039932,0.7759796453907652,0.7654768965008326,0.7664239886162999,0.7650650986170426,0.7898078845085276,0.7764001635057526,0.7772034180338235,0.773862458377053,0.7855303594529301,0.8045204169368836,0.7617307083014835,0.7958423217514826,0.8139381143768804,0.9003642912295805,1.0,0.7759504894613258,0.7909872973849775,0.7679199357592561,0.7789905655600886,0.7880765955400629,0.7568963566546323,0.798010596887196,0.817221234751767,0.7636647292122439,0.8094591629287031,0.8358560272347008
